0,-0.019598490651621,0.0226301876902331,-0.0185455883586328,-0.0203878851982387,-0.0360111461443876,-0.0189337264554568,0.0338425135496239,-0.0242312192852601,0.0366854389568691,0.0089073886883746,0.0105349241009907,-0.0724501234767454,-0.0052110277438298,0.0427530252334211,-0.0715854064344007,-0.0261454290736607,0.0040960674044245,0.0202987488937557,-0.010100377151637,0.0414005071501741,0.0088095215495125,-0.0312138853839145,-0.0495145185528005,-0.0269619950134382,0.0337635591666701,0.0724828846477352,-0.0014513507299832,-0.0167925418460339,0.0329070525321672,-0.0446093812682916,0.0504427030717448,0.0013439818189498,-0.0453053267363811,-0.0023108844385381,-0.023222722373407,0.0482666904631024,0.00990588573482,-0.0211879474913311,-0.0207165293152032,0.0129021180844514,0.0527418423116904,-0.002429893679465,-0.0226145130948469,0.0080444042752633,-0.0306404447807555,-0.0176946555501616,-0.0234368998605753,-0.0361347477790755,0.0319968518906595,0.010568550822567,-0.0112454444252883,0.054068642081927,-0.0519389235575271,-0.0177906897261868,-0.0330789107186505,-0.0189904877129042,0.009704511186816,-0.0061981094362012,0.007188546742106,0.0151341194691855,-0.0233251458416326,0.0050852617258121,0.0478619993161371,0.0310465711247932,-0.0206518993474833,0.0880229388308638,-0.0205823090558634,-0.0497532944593418,-0.0386674750532931,0.0144810648891235,0.0158779775930773,0.0107666695378309,0.0215278410967084,0.0163286077645568,0.0307327578830117,0.0707642692061802,0.0327684068775492,-0.0012222032855111,0.0487604459357773,0.018626581540402,-0.0149449580674403,0.0328890773478686,0.0514718660294115,-0.0632904577859716,0.0282871196915179,-0.0045685184535393,0.0119805281661213,-0.0390825991320236,-0.0532001272284673,-0.0117917198797413,0.0163317423411657,0.0058292598501471,0.0027330164533113,-0.0346018264447657,-0.0452619493472657,0.0285836811069921,-0.0007751430568644,0.0292611006168028,0.0314100632782281,-0.0066861498334213,-0.0146210560724182,0.0131900065198457,0.0539545488392872,0.0132423966597616,0.0122499341355526,-0.0229591087929697,0.0147533912311773,-0.0167416516386493,-0.0612504613378703,0.0378749374658694,0.0298568843145874,-0.0246098350106878,-0.0096646488587331,0.0198002613841821,0.0392260752616567,-0.0596373786614528,-0.0575784970901043,0.0140800481708426,-0.0085692591874573,-0.0244325919210629,0.0076930951616062,-0.056214912980834,-0.0066157561729798,-0.0305167575816424,-0.0718073357817755,-0.0461744074496907,-0.0595995098188969,-0.0554533635136357,-0.0515932166164345,-0.0347566897059094,-0.1018503252211118,0.0173871981645838,-0.0444995358898567,0.055844508859415,0.0655911102166674,0.0254982126504157,0.003901220716789,0.042990733720091,-0.0095565644096551,0.0431326163672041,0.0605758184151325,0.0882939682184216,0.0004682259663874,-0.0231011737838772,-0.024771637221736,-0.0068695252288062,0.0194721699950618,-0.0367522239366307,0.0362379236478225,-0.0469261112975885,-0.0404107827214965,-0.0591268567474359,-0.1589316452107733,-0.2115232608550156,-0.1195199382262112,-0.1669763407434662,-0.1459214572181865,-0.1826283920681831,-0.0608501687690537,-0.1220550993735602,-0.050201004298776,-0.0332025157010586,-0.0465806610486355,0.0003989880899001,0.0261976174640273,-0.0635171284700983,0.022261624065032,-0.0549634335211427,0.0086161539386269,0.0202300231752171,-0.0165832926005434,0.0062706472396768,0.0218743221971718,-0.0295889373598608,-0.0025039250484754,0.0109247984234225,-0.0275602765920028,-0.0217238063482269,-0.1563700247057026,-0.127159127594665,-0.1245162531963227,-0.1795645982611436,-0.146257535772597,-0.181049756241839,-0.1071285132821256,-0.0798021950149379,-0.1475089659254477,-0.116456170878687,-0.1002414997787892,-0.0431967745154474,0.0109022865748029,0.0445427569877064,0.0232361888909363,0.083445139709204,-0.0117639331076878,-0.0135441939898508,0.0618590275228358,-0.0047458807961236,-0.0589392112066326,0.0367073147428156,-0.042901858319362,0.0371388187414528,-0.018529570212309,0.0005325723457538,-0.019038343068518,-0.0578090246584316,-0.0366716046402418,-0.0974443918486335,-0.1312443362593234,-0.1135955914586181,-0.1068496095103541,-0.0782584239984411,-0.0647826574690867,-0.0945416547723988,-0.1078474843377904,-0.1488303362960618,-0.0121001531519298,-0.0443128376720118,0.0091884192727737,0.0263350917916057,0.0447613851815118,-0.0140478374379711,-0.110539495747199,-0.0135887388275009,-0.0115200729058759,-0.0327849795799724,-0.0076922527906165,-0.0016007052269094,-0.0838425599855047,-0.0831775750780983,-0.0192056311087101,0.012957054091324,-0.0311008090929742,-0.0920687887869582,-0.1255976277181265,-0.102952782817787,-0.0954851514945364,-0.1200022840656508,-0.1593761379630997,-0.1560784626479859,-0.1390255634175742,-0.0991890762637297,-0.1324228103008186,-0.185012294290125,-0.1088466808078047,-0.0534278036984637,-0.0014310412130343,-0.0447252147145084,0.0220690312576627,-0.0066755655672114,0.0078949366660067,-0.085400547959791,0.0336413818797939,-0.044270735136251,-0.0461014299063171,-0.0166021403792546,-0.0212509871112221,-0.0121545981785415,0.025230404003833,-0.0113777724087145,-0.0700690440874118,-0.111914886369934,-0.022244735328213,-0.1066940360257078,-0.1242647752749032,-0.1479445289687995,-0.1562580561557074,-0.1902641850031604,-0.1043622572735989,-0.0817750495821189,-0.1139482561728358,-0.1198208368045113,-0.0577510030935667,2.964006846920595e-05,-0.1104756433202305,-0.0226203654171006,0.0369801301005354,-0.0259460724098601,-0.006070675305087,0.0050078472410743,0.0035182298245135,0.0245419824894243,-0.0328936431877413,0.0568819814472809,-0.0251037637043222,0.0182574782964983,0.0243688139331807,-0.0393476314098084,-0.0061064515762926,-0.0351450157240758,-0.0501731419940832,-0.0561947406571288,-0.0426479509275783,-0.1153292259693728,-0.1255019035485056,-0.1671529893321711,-0.0989848271758889,-0.0967333894883823,-0.1332311577879888,-0.131986289284552,-0.0300216163713684,-0.0814251254686524,-0.1049580376887136,-0.0298554226666497,-0.0205079880691695,0.0071137323456296,-0.0569202323096277,0.0132175193591958,-0.0080054222235546,-0.0750124921912635,-0.0041879267643747,0.0380774617205583,0.0068907414181851,0.0294026494331372,0.0325989163238831,-0.048180465762086,-0.0031033392450272,0.0683939432356245,0.0034219942278752,0.036796872665452,0.0021547286797019,-0.0618650527315593,-0.1601953365989627,-0.1562113202635684,-0.012531134454637,-0.0578253048065759,-0.0201424049718303,-0.0750307188861653,-0.1179194490565896,-0.0767085653988581,-0.0968497378464351,0.0218703739898723,-0.051954165392164,0.0062805918014653,-0.0542331222481877,0.0328681977561398,0.0107945851374942,0.0134119512254901,-0.0195202016749625,5.655841908166254e-05,0.0428511425946838,0.1006704214677409,0.0802731820903439,-0.0275378598036149,0.0649865261921888,-0.0183894245273506,0.0129229064528028,-0.0065526901149461,-0.0835642769820145,-0.1612685469307657,-0.2552872850538383,-0.0901463107098079,-0.0456615589672168,0.0323166731472994,-0.0317362211193315,-0.0804360249647288,0.0040200852712671,-0.0179363194523668,-0.0435419270398176,-0.0339339160041197,-0.0653455079775794,0.0146803190171463,0.0509292227530908,0.0281599559903452,0.0214838296297093,0.0001150191188921,0.0040544483751127,-0.0275211343869784,0.0210548257451003,0.0947596469160378,0.0631988288870418,0.0157231132588505,-0.0040864084446254,-0.0363211777715273,0.0674629872729535,-0.0220930936249257,-0.0587569671002902,-0.1892573863116443,-0.3385146027048916,-0.1858352613831117,-0.1207778508351825,-0.0638818547790057,-0.0073441103996554,-0.037776023395459,-0.0269706465285936,0.0262629273110009,-0.0188000917812605,-0.0439964983175868,-0.0164135953293109,-0.0006719526197951,0.0692631962985611,-0.0414085282867079,0.0080301227156708,0.0185283422276122,0.004720723964499,0.031468726322253,0.0192218807978873,0.0602438726646042,-0.0659048481014539,0.0292596019484096,-0.0476750881580822,-0.0264928572935143,-0.050794858134491,-0.066944866107909,-0.1243987159501786,-0.2835637297091929,-0.3234230183041192,-0.2198901937005005,-0.1009952947038578,-0.069369464370676,0.0157174046360387,-0.118037375742081,-0.0524396714678805,0.0652821612699941,-0.0097577382484695,0.0272438521079705,0.0044894783721863,0.0065957032218231,0.0050357727442695,0.0233535879864167,-0.0478051599496608,-0.0206659138957412,-0.0174260014561205,0.0413557366249904,0.0118103154201683,0.0573053775518366,-0.0617289477316076,-0.0190672492173379,-0.0398852774917263,-0.1214305745610024,-0.157326958979501,-0.1592789740072041,-0.2117244271638381,-0.3548991471567951,-0.3690834236663016,-0.2339947721805513,-0.2052068453801267,-0.0897601621970612,-0.0668636259140463,-0.0254798715109665,-0.0499230098699419,0.0196835939690034,0.0789931479986537,0.0108358909243151,-0.0624472701161194,0.0080371370807536,-0.0703826945528738,-0.0401429177574066,-0.0404749248577497,0.0541492535439053,0.1227601652544275,-0.0020437010475007,-0.0497498151340822,0.0132597946735679,-0.0265170009735718,-0.0440955935244246,-0.0852435459810335,-0.0452521165055944,-0.1179555770942836,-0.1838108932989899,-0.1974034666272779,-0.3304990387449998,-0.3121508498663531,-0.199816599984168,-0.1738615189168356,-0.0941657348375795,-0.0336571133074958,-0.1056524076910417,0.0144750375346504,0.0230318024867264,-0.0702009394203381,0.0114373050569352,-0.0997923890568585,-0.0042863291320849,-0.00523055529564,-0.0020755069750282,-0.0587623704912092,-0.0096964930624024,0.0753401727510361,0.0122815836302902,-0.0031850728966039,-0.0617810585790087,-0.0045293593942965,-0.0692907515976534,-0.0545367752318308,-0.0814931174242202,-0.1743282519782596,-0.1704969561507312,-0.1664012653943098,-0.2304064223288204,-0.2660530854000483,-0.1793922486585091,-0.1917723007878589,-0.0455032372107375,-0.0819992838081506,-0.0922217404855132,-0.022588010718531,-0.09654246063678,0.0125215397804123,-0.0370135937167586,-0.0034264008376871,-0.0089533428038438,0.0244637045332253,-0.0312453885152535,-0.0344034335498051,0.0107190598185241,-0.0510063658449057,-0.0329233316440939,-0.0286623209047939,-0.0337135580845255,-0.0529837269556096,-0.0496026387084229,-0.0776583260073827,-0.1290654409647346,-0.1412322296234386,-0.1229377457438065,-0.2089737222783759,-0.2194140158262923,-0.1423826002980366,-0.1656873604863255,-0.1868769359441812,-0.12976127919743,-0.0841515186116401,-0.0403316291904569,-0.0262133529894197,-0.0518303636240514,-0.0492265692882624,-0.030531992781315,0.0204527650392,-0.0701994232523496,0.0149907316688037,-0.0070685020966569,-0.0221702642078089,-0.0265036190793629,0.0261871111539563,-0.0322500743312951,0.0185127443465582,-0.0119186980770653,-0.0494367311748459,-0.045657863316508,-0.1213476450179972,-0.0929863788749721,-0.1621757525053419,-0.0961989426564506,-0.098070800783386,-0.1138477348047968,-0.1176517992985849,-0.1644094508612101,-0.1436220344278852,-0.0905567336420828,-0.041347321051856,0.0089484902596222,0.0408681350966731,-0.0593825693874124,-0.0341719645868503,-0.0639025758479585,0.0065664385707199,0.0150026634165254,-0.0241991236973976,-0.0418791520773446,-0.0262367306068187,0.0135534757999696,-0.0270089238120875,0.0284928600959101,-0.0659188723673979,-0.0047923277369111,-0.0447213095629491,-0.0437378923450835,-0.0489677386687268,-0.1532815877032984,-0.1444477727175529,-0.0546482582636585,-0.0757253990181777,-0.1019371740817401,-0.1486905051549771,-0.149384970952774,-0.0991094354073507,-0.0337999101668629,0.0155988320605849,-0.0256546096467398,-0.0466283125083924,-0.0546619720174909,-0.0549631052367046,-0.0200548629755699,-0.0526770802919831,-0.0399257774676403,-0.0010041061543109,-0.040252029209258,0.0744676924671186,0.0359506824411362,-0.0328278430907667,0.0202190908824448,0.0510007683618799,-0.0380964451846423,-0.0772992751513952,-0.0327372437064043,-0.1173592224061552,-0.0485416537640615,-0.1361700469927526,-0.1140814190566748,-0.0811719586837139,-0.1245931314446748,-0.1312573685186056,-0.1898116108942117,-0.1195658402485473,-0.1298940853037149,-0.0332450239787133,-0.1213261378355085,-0.0478829203778803,-0.0603249803129764,-0.0307454469273706,-0.0212606261895662,0.0143218264419367,-0.02948544810194,0.0854642681308122,-0.0205075706469599,0.0678818665041441,0.0168481840305405,-0.0207985085826713,0.0258600498944227,-0.0043134941830252,-0.0509334979907577,-0.0434898109432438,-0.0762245282813815,-0.0862710286465827,-0.049082209628824,-0.1283486798052854,-0.1529094090972285,-0.1100945891488705,-0.1138344067250627,-0.1122339693338321,-0.1303816004395837,-0.1119781895906983,-0.0203646821005796,-0.0742323838457432,-0.0735305020978162,0.0088529140795676,0.0143983275096215,-0.0131397578317042,0.0231708129281315,0.0083811999093486,0.0213157864871913,-0.0811577120126803,0.0528820984444259,0.0209085379466687,0.0015763364929651,0.0214389710065436,-0.0210712342029291,-0.0827588750260866,-0.0066646209408478,-0.0163866868920685,-0.0001922521143305,-0.0163628598661319,-0.033997378813083,-0.0443953415516052,-0.0820380031462746,-0.1098826816877376,-0.0949683598252756,-0.120674709377718,-0.1252207712163527,-0.0590990192575543,-0.0539416522197711,-0.0887155050142295,-0.0144891557795267,0.0243444739491652,0.0134384761023378,-0.0821317674639883,0.0027777720779016,-0.0327994482452358,0.0374671252311067,-0.0454295087253419,0.0163396073298503,0.0176058571860762,-0.0159611085098455,-0.0385037051933583,-0.0143361940910489,0.05596294099266,0.0220570874099124,0.0576039405308149,-0.0195514424247909,-0.0296792025765412,0.0340499168508526,0.0204463044693371,-0.0767238653486554,0.0167086451310092,-0.0418107788826844,-0.0336129037391949,-0.0506504845128462,-0.072997807814675,0.0438991356820098,-0.0239343862396373,-0.0472339927905014,-0.0221183575907359,0.0184909472294492,-0.0468256650883266,0.0160517364635277,0.0091394118912873,-0.0414180434563371,-0.0433959952141181,0.0096099563746261,0.031669274192362,-0.0205102204763182,0.0374985497918216,0.0368268370285951,0.0429590684857535,-0.0387316042487694,0.0547699185675638,-0.0481253065033517,0.0632606466583183,0.0322176970352104,0.0169892755438863,-0.0217804459915859,0.0280014376491416,0.043516489736441,0.0227004953719554,-0.0242348747676296,0.0539004687162058,-0.0071235512036014,0.017289067957269,0.0058297024387818,0.0567022768450529,-0.0048382467395044,0.0155270414489995,0.0052395032315421,-0.005052316244059,-0.0593432172684089,-0.005908353368578,-0.0004022088862459,-0.0251653352343825,-0.0167594808163007,-0.0237576187469399,-0.0299618137369601,0.0395747928916577,0.025207617218563,-0.040326882124596,0.070460146341471,0.0261040783439254,-0.0397001144225331,-0.0295683993546559,-0.03626545580956,0.0082978916976816,0.0156974652913189,0.0476999938845361,-0.0168407087380912,0.052759735092351,0.0256292530656896,-0.0119362824807301,0.06497004796199,0.007450715960765,0.0386568746741142,0.0668148733322338,-0.0141906335030651,-0.0312520490725171,0.0107081922178068,0.0304748263395398,-0.0756382438107377,-0.0311593786165442,0.0577890715951111,0.0347580769654948,-0.0172605467338079,0.0438187515611562,0.0147589611488959,-0.0423743320906221,0.0446741272713581,-0.0887350177024204,0.0299908594181313,0.0002850282510276,-0.0508730949962102,0.0294579962067849,0.0106178512779961,-0.0033264960964157,-0.0112854513816772,-0.0234413506797466,0.0430324622870047,0.0077006601706494,0.023762475577858,-0.0636395785957773,0.0221184087244195,0.0028201328564964,-0.0317464867290069,-0.0334519758645251,0.0126542555658799,-0.0021752235210737,-0.0641071074079431
